poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178640,1500,a,,a,,8/9/23 09:56,"",https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,,https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1500,11,Donald Trump,41.0,56.0,3.0,21.0,20.0,12.0,44.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178641,1178,rv,,rv,,8/9/23 09:56,"",https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1178,11,Donald Trump,41.0,58.0,1.0,23.0,18.0,11.0,47.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178643,1500,a,,a,,8/9/23 09:56,"",https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,,https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1500,6826,Kamala Harris,39.0,52.0,9.0,16.0,23.0,12.0,40.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178644,1178,rv,,rv,,8/9/23 09:56,"",https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1178,6826,Kamala Harris,42.0,55.0,3.0,18.0,24.0,11.0,44.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178646,1500,a,,a,,8/9/23 09:56,"",https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,,https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1500,42,Joe Biden,44.0,53.0,3.0,20.0,24.0,13.0,40.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178647,1178,rv,,rv,,8/9/23 09:56,"",https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1178,42,Joe Biden,45.0,53.0,1.0,23.0,22.0,11.0,42.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178652,1500,a,,a,,8/9/23 09:56,"",https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,,https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1500,25,Mike Pence,27.0,58.0,15.0,6.0,21.0,27.0,31.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178653,1178,rv,,rv,,8/9/23 09:56,"",https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1178,25,Mike Pence,29.0,63.0,7.0,6.0,23.0,28.0,35.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178655,1500,a,,a,,8/9/23 09:56,"",https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,,https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1500,3084,Ron DeSantis,37.0,45.0,18.0,13.0,24.0,10.0,35.0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178656,1178,rv,,rv,,8/9/23 09:56,"",https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,1178,3084,Ron DeSantis,41.0,49.0,10.0,16.0,25.0,10.0,39.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,178996,1000,rv,,rv,,8/17/23 09:35,"",https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,1000,42,Joe Biden,40.0,56.0,3.0,17.0,23.0,15.0,41.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,178997,1000,rv,,rv,,8/17/23 09:35,"",https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,1000,11,Donald Trump,38.0,59.0,2.0,22.0,17.0,10.0,48.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,178998,1000,rv,,rv,,8/17/23 09:35,"",https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,1000,3084,Ron DeSantis,33.0,49.0,19.0,11.0,21.0,12.0,36.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,178999,500,rv,,rv,,8/17/23 09:35,split sample,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,500,25,Mike Pence,32.0,55.0,13.0,8.0,24.0,22.0,33.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,179000,500,rv,,rv,,8/17/23 09:35,split sample,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,500,19009,Vivek G. Ramaswamy,28.0,15.0,57.0,12.0,16.0,6.0,9.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,179001,500,rv,,rv,,8/17/23 09:35,split sample,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,500,6657,Nikki Haley,25.0,30.0,45.0,7.0,18.0,12.0,17.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,179002,500,rv,,rv,,8/17/23 09:35,split sample,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,500,2712,Tim Scott,22.0,25.0,54.0,7.0,15.0,12.0,12.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,179003,500,rv,,rv,,8/17/23 09:35,split sample,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,500,21,Chris Christie,17.0,50.0,34.0,3.0,13.0,25.0,25.0
83424,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,8/3/23,8/7/23,,"",,179004,500,rv,,rv,,8/17/23 09:35,split sample,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,https://navigatorresearch.org/abortion-access-seen-as-in-peril-nationwide/,,https://navigatorresearch.org/wp-content/uploads/2023/08/Navigator-Toplines-08.07.2023.pdf,"",,,500,8249,Doug Burgum,5.0,9.0,85.0,1.0,4.0,4.0,6.0
83346,241,Ipsos,379,ABC News,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,8/2/23,8/3/23,,"",,178438,1076,a,,a,,8/4/23 08:44,"",https://www.ipsos.com/en-us/abc-news-trump-indictment-january-6,https://www.ipsos.com/en-us/abc-news-trump-indictment-january-6,,https://projects.fivethirtyeight.com/polls/20230804_US_Ipsos.xlsx,"",,,1076,11,Donald Trump,30.0,59.0,11.0,,,,
83346,241,Ipsos,379,ABC News,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,8/2/23,8/3/23,,"",,178439,1076,a,,a,,8/4/23 08:44,"",https://www.ipsos.com/en-us/abc-news-trump-indictment-january-6,https://www.ipsos.com/en-us/abc-news-trump-indictment-january-6,,https://projects.fivethirtyeight.com/polls/20230804_US_Ipsos.xlsx,"",,,1076,42,Joe Biden,33.0,52.0,14.0,,,,
83379,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,,,8/1/23,8/3/23,,"",,178683,2000,lv,,lv,,8/10/23 09:58,"",https://www.cygn.al/new-monthly-national-poll-majority-support-abortion-ban-vivek-rises-biden-corruption-probe-gains-steam-half-believe-government-lied-about-ufos-and-more/,https://www.cygn.al/new-monthly-national-poll-majority-support-abortion-ban-vivek-rises-biden-corruption-probe-gains-steam-half-believe-government-lied-about-ufos-and-more/,,https://www.cygn.al/wp-content/uploads/2023/08/Cygnal-August-National-Deck.pdf,"",,,2000,42,Joe Biden,45.9,51.3,2.8,25.3,20.7,12.4,38.9
83379,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,,,8/1/23,8/3/23,,"",,178684,2000,lv,,lv,,8/10/23 09:58,"",https://www.cygn.al/new-monthly-national-poll-majority-support-abortion-ban-vivek-rises-biden-corruption-probe-gains-steam-half-believe-government-lied-about-ufos-and-more/,https://www.cygn.al/new-monthly-national-poll-majority-support-abortion-ban-vivek-rises-biden-corruption-probe-gains-steam-half-believe-government-lied-about-ufos-and-more/,,https://www.cygn.al/wp-content/uploads/2023/08/Cygnal-August-National-Deck.pdf,"",,,2000,11,Donald Trump,45.4,51.6,2.9,28.6,16.8,9.5,42.1
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178359,1500,a,,a,,8/2/23 10:18,"",https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,,https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1500,11,Donald Trump,41.0,56.0,4.0,22.0,19.0,11.0,45.0
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178360,1324,rv,,rv,,8/2/23 10:18,"",https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1324,11,Donald Trump,41.0,57.0,1.0,25.0,16.0,10.0,47.0
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178362,1500,a,,a,,8/2/23 10:19,"",https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,,https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1500,6826,Kamala Harris,40.0,52.0,8.0,12.0,28.0,10.0,42.0
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178363,1324,rv,,rv,,8/2/23 10:19,"",https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1324,6826,Kamala Harris,42.0,55.0,3.0,15.0,27.0,10.0,45.0
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178365,1500,a,,a,,8/2/23 10:19,"",https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,,https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1500,42,Joe Biden,42.0,55.0,3.0,18.0,24.0,12.0,43.0
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178366,1324,rv,,rv,,8/2/23 10:19,"",https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1324,42,Joe Biden,43.0,55.0,1.0,20.0,23.0,11.0,44.0
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178371,1500,a,,a,,8/2/23 10:19,"",https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,,https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1500,3084,Ron DeSantis,34.0,46.0,19.0,14.0,20.0,10.0,36.0
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178372,1324,rv,,rv,,8/2/23 10:19,"",https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,1324,3084,Ron DeSantis,41.0,48.0,11.0,18.0,23.0,9.0,39.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178192,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,19009,Vivek G. Ramaswamy,33.0,14.0,53.0,13.0,20.0,6.0,8.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178193,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,2712,Tim Scott,30.0,19.0,51.0,9.0,20.0,7.0,12.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178194,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,19014,Robert F. Kennedy,40.0,31.0,30.0,14.0,27.0,14.0,17.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178195,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,6657,Nikki Haley,27.0,30.0,42.0,7.0,20.0,13.0,18.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178196,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,3084,Ron DeSantis,36.0,46.0,18.0,13.0,23.0,11.0,35.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178197,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,42,Joe Biden,41.0,55.0,3.0,21.0,21.0,11.0,44.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178198,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,11,Donald Trump,41.0,57.0,2.0,25.0,16.0,10.0,47.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178199,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,6826,Kamala Harris,38.0,56.0,6.0,18.0,20.0,12.0,44.0
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178200,1013,lv,,lv,,7/31/23 21:29,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1013,25,Mike Pence,31.0,55.0,14.0,7.0,24.0,24.0,30.0
83313,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,,7/23/23,7/27/23,,"",,178300,1329,rv,,rv,,8/1/23 09:38,"",https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-toplines.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-crosstabs.html,"",,,1329,11,Donald Trump,41.0,55.0,4.0,21.0,20.0,11.0,44.0
83313,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,,7/23/23,7/27/23,,"",,178301,1329,rv,,rv,,8/1/23 09:38,"",https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-toplines.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-crosstabs.html,"",,,1329,3084,Ron DeSantis,31.0,48.0,21.0,10.0,21.0,12.0,36.0
83313,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,,7/23/23,7/27/23,,"",,178302,1329,rv,,rv,,8/1/23 09:38,"",https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-toplines.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-crosstabs.html,"",,,1329,42,Joe Biden,43.0,54.0,3.0,17.0,26.0,16.0,38.0
83313,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,,7/23/23,7/27/23,,"",,178304,1329,rv,,rv,,8/1/23 09:38,"",https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-toplines.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-crosstabs.html,"",,,1329,25,Mike Pence,26.0,58.0,16.0,3.0,23.0,28.0,30.0
83313,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,,7/23/23,7/27/23,,"",,178305,1329,rv,,rv,,8/1/23 09:38,"",https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/2023/08/01/us/politics/biden-trump-poll.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-toplines.html,https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-crosstabs.html,"",,,1329,19014,Robert F. Kennedy,38.0,34.0,28.0,8.0,30.0,15.0,19.0
83310,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,7/3/23,7/27/23,,"",,177721,1015,a,,a,,7/29/23 13:52,"",https://news.gallup.com/poll/509186/biden-averages-job-approval-tenth-quarter.aspx,https://news.gallup.com/poll/509186/biden-averages-job-approval-tenth-quarter.aspx,,,"",,,1015,42,Joe Biden,41.0,57.0,0,,,,
83310,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,7/3/23,7/27/23,,"",,177722,1015,a,,a,,7/29/23 13:52,"",https://news.gallup.com/poll/509186/biden-averages-job-approval-tenth-quarter.aspx,https://news.gallup.com/poll/509186/biden-averages-job-approval-tenth-quarter.aspx,,,"",,,1015,6826,Kamala Harris,38.0,53.0,9.0,,,,
83310,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,7/3/23,7/27/23,,"",,178661,1015,a,,a,,8/9/23 10:07,"",https://news.gallup.com/poll/509387/newsmakers-prince-william-popular-putin-least.aspx,https://news.gallup.com/poll/509387/newsmakers-prince-william-popular-putin-least.aspx,,,"",,,1015,11,Donald Trump,41.0,55.0,3.0,,,,
83310,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,7/3/23,7/27/23,,"",,178664,1015,a,,a,,8/9/23 10:07,"",https://news.gallup.com/poll/509387/newsmakers-prince-william-popular-putin-least.aspx,https://news.gallup.com/poll/509387/newsmakers-prince-william-popular-putin-least.aspx,,,"",,,1015,3084,Ron DeSantis,37.0,48.0,15.0,,,,
83310,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,7/3/23,7/27/23,,"",,178665,1015,a,,a,,8/9/23 10:07,"",https://news.gallup.com/poll/509387/newsmakers-prince-william-popular-putin-least.aspx,https://news.gallup.com/poll/509387/newsmakers-prince-william-popular-putin-least.aspx,,,"",,,1015,25,Mike Pence,35.0,52.0,13.0,,,,
83287,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/22/23,7/25/23,,"",,176115,1500,a,,a,,7/26/23 10:06,"",https://docs.cdn.yougov.com/s3axh7nmif/econtoplines.pdf,,https://docs.cdn.yougov.com/s3axh7nmif/econtoplines.pdf,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,"",,,1500,11,Donald Trump,40.0,57.0,3.0,22.0,18.0,12.0,45.0
83287,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/22/23,7/25/23,,"",,176116,1306,rv,,rv,,7/26/23 10:06,"",https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,,,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,"",,,1306,11,Donald Trump,41.0,57.0,2.0,23.0,18.0,10.0,47.0
83287,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/22/23,7/25/23,,"",,176118,1500,a,,a,,7/26/23 10:06,"",https://docs.cdn.yougov.com/s3axh7nmif/econtoplines.pdf,,https://docs.cdn.yougov.com/s3axh7nmif/econtoplines.pdf,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,"",,,1500,6826,Kamala Harris,39.0,54.0,7.0,17.0,22.0,14.0,40.0
83287,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/22/23,7/25/23,,"",,176119,1306,rv,,rv,,7/26/23 10:06,"",https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,,,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,"",,,1306,6826,Kamala Harris,40.0,56.0,4.0,18.0,22.0,13.0,43.0
